Customer_ID,Customer_Name,Segment,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Product_Name,Category,Subcategory,Region,State,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Return_Status,Return_Reason
CUST-1948,Kimberly Clark,Corporate,ORD-10744,2025-06-07,2025-06-10,Second Class,PROD-1306,Window Business Envelopes Gen-5,Office Supplies,Envelopes,South,Florida,Miami,2,589.79,0.15,1002.64,869.4,133.24,Delivered,
CUST-2075,Robert Lee,Consumer,ORD-10745,2024-01-03,2024-01-10,Standard Class,PROD-1079,Wireless Mouse Gen-4,Technology,Accessories,East,New York,New York,3,781.53,0.0,2344.59,1509.6,834.99,Delivered,
CUST-2028,William Rodriguez,Consumer,ORD-10746,2024-07-07,2024-07-11,Second Class,PROD-1241,Dual Tip Brush Pens Gen-3,Office Supplies,Art,South,Georgia,Atlanta,2,622.67,0.1,1120.81,885.86,234.95,Delivered,
CUST-2028,William Rodriguez,Consumer,ORD-10746,2024-07-07,2024-07-11,Second Class,PROD-1448,Mesh Task Chair Gen-2,Furniture,Chairs,South,Georgia,Atlanta,1,714.75,0.0,714.75,644.07,70.68,Delivered,
CUST-2269,Mark Miller,Consumer,ORD-10747,2025-04-27,2025-04-30,Second Class,PROD-1169,Cash Register Terminal Gen-3,Technology,Machines,East,New Jersey,Newark,1,703.79,0.0,703.79,538.36,165.43,Delivered,
CUST-2906,Joshua Harris,Consumer,ORD-10748,2024-11-30,2024-12-05,Standard Class,PROD-1028,Cash Register Terminal Model Pro,Technology,Machines,Central,Minnesota,Minneapolis,2,639.64,0.2,1023.42,895.5,127.92,Delivered,
CUST-2906,Joshua Harris,Consumer,ORD-10748,2024-11-30,2024-12-05,Standard Class,PROD-1055,Graph Paper Notebook Model X,Office Supplies,Paper,Central,Minnesota,Minneapolis,1,28.2,0.05,26.79,15.51,11.28,Delivered,
CUST-2906,Joshua Harris,Consumer,ORD-10748,2024-11-30,2024-12-05,Standard Class,PROD-1227,Heavy Duty Paper Shredder Gen-5,Technology,Machines,Central,Minnesota,Minneapolis,2,568.72,0.0,1137.44,629.44,508.0,Delivered,
CUST-2906,Joshua Harris,Consumer,ORD-10748,2024-11-30,2024-12-05,Standard Class,PROD-1395,Folding Chair Set 4-Pack Gen-3,Furniture,Chairs,Central,Minnesota,Minneapolis,1,153.11,0.15,130.14,113.06,17.08,Delivered,
CUST-1214,Helen Wright,Corporate,ORD-10749,2025-11-11,2025-11-13,Second Class,PROD-1401,Dual Tip Brush Pens Gen-2,Office Supplies,Art,East,New York,New York,1,85.47,0.2,68.38,61.4,6.98,Delivered,
CUST-1738,Joseph Hernandez,Consumer,ORD-10750,2024-10-17,2024-10-21,Standard Class,PROD-1303,Pocket Folder Pack 10-Pack Gen-2,Office Supplies,Binders,Central,Wisconsin,Milwaukee,2,48.54,0.0,97.08,66.64,30.44,Delivered,
CUST-1738,Joseph Hernandez,Consumer,ORD-10750,2024-10-17,2024-10-21,Standard Class,PROD-1183,Canon ImageRUNNER Gen-3,Technology,Copiers,Central,Wisconsin,Milwaukee,4,432.19,0.0,1728.76,1079.76,649.0,Delivered,
CUST-1738,Joseph Hernandez,Consumer,ORD-10750,2024-10-17,2024-10-21,Standard Class,PROD-1222,Window Business Envelopes Gen-2,Office Supplies,Envelopes,Central,Wisconsin,Milwaukee,2,394.22,0.0,788.44,507.08,281.36,Delivered,
CUST-2292,Andrew Rodriguez,Corporate,ORD-10751,2025-04-24,2025-04-30,Standard Class,PROD-1158,LED Desk Lamp USB Gen-2,Furniture,Furnishings,Central,Michigan,Detroit,2,191.22,0.3,267.71,226.82,40.89,Delivered,
CUST-2037,Emily Miller,Corporate,ORD-10752,2024-12-17,2024-12-17,Same Day,PROD-1135,3D Printer Pro Gen-4,Technology,Machines,East,Ohio,Cleveland,2,547.08,0.0,1094.16,830.44,263.72,Delivered,
CUST-2037,Emily Miller,Corporate,ORD-10752,2024-12-17,2024-12-17,Same Day,PROD-1421,Samsung Galaxy S24 Gen-4,Technology,Phones,East,Ohio,Cleveland,4,750.2,0.2,2400.64,2082.04,318.6,Delivered,
CUST-2037,Emily Miller,Corporate,ORD-10752,2024-12-17,2024-12-17,Same Day,PROD-1062,Drafting Pens Precision Model Classic,Office Supplies,Art,East,Ohio,Cleveland,2,39.0,0.05,74.1,42.9,31.2,Delivered,
CUST-2037,Emily Miller,Corporate,ORD-10752,2024-12-17,2024-12-17,Same Day,PROD-1058,Dual Tip Brush Pens Model Classic,Office Supplies,Art,East,Ohio,Cleveland,1,67.08,0.05,63.73,36.89,26.84,Delivered,
CUST-1466,Michelle Moore,Consumer,ORD-10753,2024-03-06,2024-03-13,Standard Class,PROD-1267,Self-Seal Mailing Envelopes Gen-4,Office Supplies,Envelopes,East,Pennsylvania,Philadelphia,4,223.23,0.1,803.63,615.16,188.47,Delivered,
CUST-1466,Michelle Moore,Consumer,ORD-10753,2024-03-06,2024-03-13,Standard Class,PROD-1276,Heavy Duty View Binder Gen-5,Office Supplies,Binders,East,Pennsylvania,Philadelphia,4,50.76,0.15,172.58,149.12,23.46,Delivered,
CUST-1466,Michelle Moore,Consumer,ORD-10753,2024-03-06,2024-03-13,Standard Class,PROD-1322,Window Business Envelopes Gen-4,Office Supplies,Envelopes,East,Pennsylvania,Philadelphia,2,245.72,0.15,417.72,390.2,27.52,Delivered,
CUST-1186,Kimberly Martin,Consumer,ORD-10754,2025-06-07,2025-06-10,Second Class,PROD-1037,Conference Room Table Model X,Furniture,Tables,Central,Michigan,Detroit,4,362.2,0.1,1303.92,1188.0,115.92,Returned,Defective
CUST-1186,Kimberly Martin,Consumer,ORD-10754,2025-06-07,2025-06-10,Second Class,PROD-1150,A4 Copy Paper Ream Gen-2,Office Supplies,Paper,Central,Michigan,Detroit,4,548.02,0.15,1863.27,1278.28,584.99,Returned,Defective
CUST-2791,Emily Scott,Corporate,ORD-10755,2024-09-06,2024-09-09,Second Class,PROD-1406,Metal Frame Bookshelf Gen-2,Furniture,Bookcases,West,Washington,Seattle,4,348.28,0.15,1184.15,1046.44,137.71,Returned,Unsatisfied
CUST-2791,Emily Scott,Corporate,ORD-10755,2024-09-06,2024-09-09,Second Class,PROD-1343,Index Dividers 8-Tab Gen-3,Office Supplies,Binders,West,Washington,Seattle,3,446.87,0.05,1273.58,950.64,322.94,Returned,Unsatisfied
CUST-2791,Emily Scott,Corporate,ORD-10755,2024-09-06,2024-09-09,Second Class,PROD-1261,L-Shaped Corner Desk Gen-4,Furniture,Tables,West,Washington,Seattle,1,218.31,0.4,130.99,129.52,1.47,Returned,Unsatisfied
CUST-2791,Emily Scott,Corporate,ORD-10755,2024-09-06,2024-09-09,Second Class,PROD-1067,Pocket Folder Pack 10-Pack Model X,Office Supplies,Binders,West,Washington,Seattle,2,45.97,0.0,91.94,50.56,41.38,Returned,Unsatisfied
CUST-2858,Daniel King,Consumer,ORD-10756,2026-02-22,2026-02-27,Standard Class,PROD-1499,Heavy Duty Paper Shredder Gen-3,Technology,Machines,East,New York,New York,5,64.48,0.1,290.16,167.65,122.51,Delivered,
CUST-2831,Thomas Martin,Consumer,ORD-10757,2024-09-01,2024-09-06,Standard Class,PROD-1434,Pocket Folder Pack 10-Pack Gen-3,Office Supplies,Binders,East,Massachusetts,Boston,2,626.8,0.1,1128.24,828.54,299.7,Delivered,
CUST-1931,Christopher Scott,Consumer,ORD-10758,2024-02-14,2024-02-15,First Class,PROD-1245,Floating Shelf Set 3-Pack Gen-4,Furniture,Bookcases,Central,Illinois,Chicago,1,332.31,0.0,332.31,230.33,101.98,Returned,Defective
CUST-1931,Christopher Scott,Consumer,ORD-10758,2024-02-14,2024-02-15,First Class,PROD-1152,Drafting Table Adjustable Gen-4,Furniture,Tables,Central,Illinois,Chicago,1,782.54,0.2,626.03,543.55,82.48,Returned,Defective
CUST-1931,Christopher Scott,Consumer,ORD-10758,2024-02-14,2024-02-15,First Class,PROD-1158,LED Desk Lamp USB Gen-2,Furniture,Furnishings,Central,Illinois,Chicago,3,191.22,0.3,401.56,340.23,61.33,Returned,Defective
CUST-1931,Christopher Scott,Consumer,ORD-10758,2024-02-14,2024-02-15,First Class,PROD-1485,LED Desk Lamp USB Gen-5,Furniture,Furnishings,Central,Illinois,Chicago,1,483.5,0.0,483.5,343.65,139.85,Returned,Defective
CUST-2289,Paul Williams,Corporate,ORD-10759,2024-03-01,2024-03-02,First Class,PROD-1446,Ricoh IM C3000 Gen-5,Technology,Copiers,South,Virginia,Richmond,1,128.54,0.3,89.98,85.19,4.79,Delivered,
CUST-2199,Michael Thomas,Corporate,ORD-10760,2025-04-03,2025-04-07,Standard Class,PROD-1344,Corner Bookshelf Unit Gen-3,Furniture,Bookcases,South,Texas,Austin,4,42.2,0.1,151.92,101.61,50.31,Delivered,
CUST-2268,Steven Johnson,Corporate,ORD-10761,2026-02-08,2026-02-13,Standard Class,PROD-1112,Bluetooth Headphones Gen-3,Technology,Accessories,Central,Michigan,Detroit,1,675.2,0.1,607.68,383.54,224.14,Delivered,
CUST-2268,Steven Johnson,Corporate,ORD-10761,2026-02-08,2026-02-13,Standard Class,PROD-1471,Desktop Organizer Tiered Gen-4,Office Supplies,Storage,Central,Michigan,Detroit,1,772.45,0.15,656.58,518.27,138.31,Delivered,
CUST-2604,Daniel Walker,Consumer,ORD-10762,2025-02-26,2025-03-03,Standard Class,PROD-1100,Plastic Storage Totes 4-Pack Gen-3,Office Supplies,Storage,Central,Minnesota,Minneapolis,1,762.93,0.0,762.93,469.78,293.15,Delivered,
CUST-2604,Daniel Walker,Consumer,ORD-10762,2025-02-26,2025-03-03,Standard Class,PROD-1183,Canon ImageRUNNER Gen-3,Technology,Copiers,Central,Minnesota,Minneapolis,3,432.19,0.0,1296.57,809.82,486.75,Delivered,
CUST-2604,Daniel Walker,Consumer,ORD-10762,2025-02-26,2025-03-03,Standard Class,PROD-1279,Bubble Mailers Pack 25 Gen-4,Office Supplies,Envelopes,Central,Minnesota,Minneapolis,1,598.6,0.1,538.74,310.8,227.94,Delivered,
CUST-2604,Daniel Walker,Consumer,ORD-10762,2025-02-26,2025-03-03,Standard Class,PROD-1306,Window Business Envelopes Gen-5,Office Supplies,Envelopes,Central,Minnesota,Minneapolis,1,589.79,0.0,589.79,402.5,187.29,Delivered,
CUST-2827,Carol Wright,Consumer,ORD-10763,2026-05-30,2026-06-01,Second Class,PROD-1230,Drafting Table Adjustable Gen-4,Furniture,Tables,East,Pennsylvania,Philadelphia,3,108.48,0.1,292.9,267.6,25.3,Delivered,
CUST-2827,Carol Wright,Consumer,ORD-10763,2026-05-30,2026-06-01,Second Class,PROD-1048,LED Desk Lamp USB Model Elite,Furniture,Furnishings,East,Pennsylvania,Philadelphia,1,88.9,0.1,80.01,48.9,31.11,Delivered,
CUST-2617,Sandra Nelson,Corporate,ORD-10764,2024-09-03,2024-09-09,Standard Class,PROD-1490,Cash Register Terminal Gen-5,Technology,Machines,East,Ohio,Cleveland,2,517.63,0.0,1035.26,670.26,365.0,Delivered,
CUST-2896,Anthony Thompson,Home Office,ORD-10765,2025-09-04,2025-09-08,Standard Class,PROD-1114,5-Shelf Bookcase Wood Gen-3,Furniture,Bookcases,East,New York,New York,1,325.07,0.0,325.07,211.86,113.21,Delivered,
CUST-2896,Anthony Thompson,Home Office,ORD-10765,2025-09-04,2025-09-08,Standard Class,PROD-1303,Pocket Folder Pack 10-Pack Gen-2,Office Supplies,Binders,East,New York,New York,2,48.54,0.0,97.08,66.64,30.44,Delivered,
CUST-2896,Anthony Thompson,Home Office,ORD-10765,2025-09-04,2025-09-08,Standard Class,PROD-1403,External Hard Drive 2TB Gen-4,Technology,Accessories,East,New York,New York,2,85.61,0.0,171.22,87.02,84.2,Delivered,
CUST-1151,Amanda Sanchez,Corporate,ORD-10766,2024-06-16,2024-06-23,Standard Class,PROD-1290,3D Printer Pro Gen-4,Technology,Machines,South,North Carolina,Charlotte,2,729.17,0.1,1312.51,812.38,500.13,Delivered,
CUST-1151,Amanda Sanchez,Corporate,ORD-10766,2024-06-16,2024-06-23,Standard Class,PROD-1300,Xerox Altalink Copier Gen-5,Technology,Copiers,South,North Carolina,Charlotte,2,703.19,0.1,1265.74,900.63,365.11,Delivered,
CUST-1151,Amanda Sanchez,Corporate,ORD-10766,2024-06-16,2024-06-23,Standard Class,PROD-1199,Colored Pencils 48-Pack Gen-3,Office Supplies,Art,South,North Carolina,Charlotte,4,775.88,0.3,2172.46,2691.27,-518.81,Delivered,
CUST-1151,Amanda Sanchez,Corporate,ORD-10766,2024-06-16,2024-06-23,Standard Class,PROD-1129,Drafting Pens Precision Gen-2,Office Supplies,Art,South,North Carolina,Charlotte,1,84.61,0.15,71.92,67.53,4.39,Delivered,
CUST-1246,Matthew Wilson,Corporate,ORD-10767,2025-10-05,2025-10-09,Second Class,PROD-1123,Mechanical Keyboard Gen-3,Technology,Accessories,South,Virginia,Richmond,2,496.52,0.0,993.04,774.64,218.4,Delivered,
CUST-1246,Matthew Wilson,Corporate,ORD-10767,2025-10-05,2025-10-09,Second Class,PROD-1199,Colored Pencils 48-Pack Gen-3,Office Supplies,Art,South,Virginia,Richmond,1,775.88,0.0,775.88,672.82,103.06,Delivered,
CUST-1246,Matthew Wilson,Corporate,ORD-10767,2025-10-05,2025-10-09,Second Class,PROD-1277,Desk Pad Leather Gen-3,Furniture,Furnishings,South,Virginia,Richmond,1,152.65,0.4,91.59,115.2,-23.61,Delivered,
CUST-1583,David White,Corporate,ORD-10768,2025-02-19,2025-02-24,Standard Class,PROD-1369,Window Business Envelopes Gen-4,Office Supplies,Envelopes,South,Texas,Austin,3,79.96,0.1,215.89,138.9,76.99,Delivered,
CUST-1477,Lisa Nelson,Consumer,ORD-10769,2024-07-09,2024-07-10,First Class,PROD-1268,Desktop Organizer Tiered Gen-4,Office Supplies,Storage,West,California,Los Angeles,1,678.66,0.05,644.73,566.23,78.5,Delivered,
CUST-1477,Lisa Nelson,Consumer,ORD-10769,2024-07-09,2024-07-10,First Class,PROD-1030,Mesh Task Chair Model Pro,Furniture,Chairs,West,California,Los Angeles,1,584.18,0.1,525.76,479.03,46.73,Delivered,
CUST-1280,Jessica Rodriguez,Consumer,ORD-10770,2024-01-26,2024-01-31,Standard Class,PROD-1289,Monitor Mount Arm Gen-2,Furniture,Furnishings,West,California,Los Angeles,2,683.73,0.4,820.48,1026.2,-205.72,Returned,Wrong Item
CUST-1795,Michelle King,Consumer,ORD-10771,2024-10-30,2024-11-05,Standard Class,PROD-1448,Mesh Task Chair Gen-2,Furniture,Chairs,East,Massachusetts,Boston,1,714.75,0.0,714.75,596.36,118.39,Returned,Defective
CUST-2782,Kimberly King,Consumer,ORD-10772,2024-03-28,2024-04-03,Standard Class,PROD-1216,Executive Leather Chair Gen-4,Furniture,Chairs,East,Pennsylvania,Philadelphia,3,438.85,0.1,1184.9,857.13,327.77,Returned,Delayed Delivery
CUST-2782,Kimberly King,Consumer,ORD-10772,2024-03-28,2024-04-03,Standard Class,PROD-1189,Writing Desk Wood Gen-4,Furniture,Tables,East,Pennsylvania,Philadelphia,3,209.43,0.3,439.8,471.0,-31.2,Returned,Delayed Delivery
CUST-1011,Amanda Martin,Corporate,ORD-10773,2024-12-22,2024-12-29,Standard Class,PROD-1312,Drafting Pens Precision Gen-2,Office Supplies,Art,West,Arizona,Phoenix,5,497.37,0.0,2486.85,2097.45,389.4,Delivered,
CUST-1964,Ashley Wright,Consumer,ORD-10774,2026-04-04,2026-04-07,Second Class,PROD-1009,Canon ImageRUNNER Model Classic,Technology,Copiers,Central,Wisconsin,Milwaukee,2,477.28,0.1,859.1,668.2,190.9,Delivered,
CUST-2554,Patricia Jones,Consumer,ORD-10775,2024-09-07,2024-09-12,Standard Class,PROD-1273,Ruled Notepad Set 5-Pack Gen-2,Office Supplies,Paper,Central,Wisconsin,Milwaukee,2,634.11,0.05,1204.81,940.64,264.17,Delivered,
CUST-2554,Patricia Jones,Consumer,ORD-10775,2024-09-07,2024-09-12,Standard Class,PROD-1003,Google Pixel 8 Model Pro,Technology,Phones,Central,Wisconsin,Milwaukee,1,996.06,0.0,996.06,697.24,298.82,Delivered,
CUST-2388,Matthew Lee,Corporate,ORD-10776,2024-04-18,2024-04-23,Standard Class,PROD-1257,Xiaomi Redmi Note Gen-3,Technology,Phones,South,Georgia,Atlanta,1,182.24,0.0,182.24,142.84,39.4,Delivered,
CUST-2388,Matthew Lee,Corporate,ORD-10776,2024-04-18,2024-04-23,Standard Class,PROD-1175,Colored Pencils 48-Pack Gen-4,Office Supplies,Art,South,Georgia,Atlanta,2,442.48,0.1,796.46,628.71,167.75,Delivered,
CUST-1855,Sandra Green,Consumer,ORD-10777,2026-05-11,2026-05-13,Second Class,PROD-1321,3D Printer Pro Gen-4,Technology,Machines,Central,Indiana,Indianapolis,3,90.73,0.1,244.97,217.47,27.5,Delivered,
CUST-1855,Sandra Green,Consumer,ORD-10777,2026-05-11,2026-05-13,Second Class,PROD-1365,Waste Basket Metal Mesh Gen-2,Furniture,Furnishings,Central,Indiana,Indianapolis,4,38.97,0.0,155.88,118.12,37.76,Delivered,
CUST-1788,Margaret Williams,Consumer,ORD-10778,2025-05-30,2025-06-04,Standard Class,PROD-1365,Waste Basket Metal Mesh Gen-2,Furniture,Furnishings,East,Pennsylvania,Philadelphia,2,38.97,0.1,70.15,59.06,11.09,Delivered,
CUST-1813,Christopher Adams,Home Office,ORD-10779,2024-02-07,2024-02-12,Standard Class,PROD-1136,Canon ImageRUNNER Gen-2,Technology,Copiers,West,California,San Francisco,3,432.12,0.0,1296.36,873.48,422.88,Delivered,
CUST-1813,Christopher Adams,Home Office,ORD-10779,2024-02-07,2024-02-12,Standard Class,PROD-1424,Ricoh IM C3000 Gen-5,Technology,Copiers,West,California,San Francisco,4,655.79,0.0,2623.16,1661.04,962.12,Delivered,
CUST-2802,Patricia Adams,Consumer,ORD-10780,2024-12-09,2024-12-13,Standard Class,PROD-1441,Moto G Power Gen-3,Technology,Phones,West,Colorado,Denver,5,771.42,0.05,3664.24,2264.15,1400.09,Delivered,
CUST-2802,Patricia Adams,Consumer,ORD-10780,2024-12-09,2024-12-13,Standard Class,PROD-1494,Mechanical Keyboard Gen-2,Technology,Accessories,West,Colorado,Denver,1,683.66,0.0,683.66,395.8,287.86,Delivered,
CUST-2802,Patricia Adams,Consumer,ORD-10780,2024-12-09,2024-12-13,Standard Class,PROD-1426,Stackable Guest Chair Gen-3,Furniture,Chairs,West,Colorado,Denver,2,328.35,0.3,459.69,368.24,91.45,Delivered,
CUST-2037,Emily Miller,Corporate,ORD-10781,2024-06-20,2024-06-22,First Class,PROD-1324,Xiaomi Redmi Note Gen-3,Technology,Phones,East,Ohio,Cleveland,1,341.58,0.1,307.42,247.13,60.29,Delivered,
CUST-1215,Helen Wilson,Consumer,ORD-10782,2025-10-10,2025-10-16,Standard Class,PROD-1040,L-Shaped Corner Desk Model Plus,Furniture,Tables,East,New Jersey,Newark,1,481.57,0.2,385.26,394.89,-9.63,Delivered,
CUST-1683,Carol Robinson,Home Office,ORD-10783,2024-02-08,2024-02-12,Standard Class,PROD-1458,Plastic Storage Totes 4-Pack Gen-2,Office Supplies,Storage,East,Pennsylvania,Philadelphia,1,243.4,0.15,206.89,187.23,19.66,Delivered,
CUST-1106,Ashley Adams,Consumer,ORD-10784,2025-03-13,2025-03-16,Second Class,PROD-1227,Heavy Duty Paper Shredder Gen-5,Technology,Machines,Central,Minnesota,Minneapolis,2,568.72,0.0,1137.44,629.44,508.0,Delivered,
CUST-1106,Ashley Adams,Consumer,ORD-10784,2025-03-13,2025-03-16,Second Class,PROD-1199,Colored Pencils 48-Pack Gen-3,Office Supplies,Art,Central,Minnesota,Minneapolis,3,775.88,0.15,1978.49,1868.94,109.55,Delivered,
CUST-1106,Ashley Adams,Consumer,ORD-10784,2025-03-13,2025-03-16,Second Class,PROD-1405,Canon ImageRUNNER Gen-2,Technology,Copiers,Central,Minnesota,Minneapolis,2,790.35,0.05,1501.66,865.84,635.82,Delivered,
CUST-2866,Donald Harris,Consumer,ORD-10785,2024-06-15,2024-06-21,Standard Class,PROD-1219,iPhone SE Gen-3,Technology,Phones,East,Ohio,Cleveland,3,206.31,0.0,618.93,470.61,148.32,Delivered,
CUST-2866,Donald Harris,Consumer,ORD-10785,2024-06-15,2024-06-21,Standard Class,PROD-1088,Label Maker Wireless Gen-3,Technology,Machines,East,Ohio,Cleveland,1,216.06,0.0,216.06,183.37,32.69,Delivered,
CUST-2457,Mark Miller,Consumer,ORD-10786,2024-04-18,2024-04-24,Standard Class,PROD-1298,Sketchbook Spiral Bound Gen-5,Office Supplies,Art,East,New York,New York,3,559.86,0.0,1679.58,930.27,749.31,Returned,Unsatisfied
CUST-2457,Mark Miller,Consumer,ORD-10786,2024-04-18,2024-04-24,Standard Class,PROD-1079,Wireless Mouse Gen-4,Technology,Accessories,East,New York,New York,3,781.53,0.0,2344.59,1509.6,834.99,Returned,Unsatisfied
CUST-2457,Mark Miller,Consumer,ORD-10786,2024-04-18,2024-04-24,Standard Class,PROD-1206,Cricut Cutting Machine Gen-2,Technology,Machines,East,New York,New York,5,79.42,0.05,377.24,217.85,159.39,Returned,Unsatisfied
CUST-2457,Mark Miller,Consumer,ORD-10786,2024-04-18,2024-04-24,Standard Class,PROD-1495,Heavy Duty Paper Shredder Gen-5,Technology,Machines,East,New York,New York,1,389.92,0.15,331.43,254.35,77.08,Returned,Unsatisfied
CUST-2051,Mark Martin,Consumer,ORD-10787,2025-03-14,2025-03-19,Standard Class,PROD-1342,Monitor Mount Arm Gen-4,Furniture,Furnishings,East,New York,New York,3,628.9,0.1,1698.03,1347.66,350.37,Delivered,
CUST-2051,Mark Martin,Consumer,ORD-10787,2025-03-14,2025-03-19,Standard Class,PROD-1185,Wireless Mouse Gen-4,Technology,Accessories,East,New York,New York,3,553.35,0.05,1577.05,1127.31,449.74,Delivered,
CUST-2051,Mark Martin,Consumer,ORD-10787,2025-03-14,2025-03-19,Standard Class,PROD-1198,Graph Paper Notebook Gen-5,Office Supplies,Paper,East,New York,New York,2,424.36,0.05,806.28,546.26,260.02,Delivered,
CUST-2713,Margaret Gonzalez,Consumer,ORD-10788,2024-02-20,2024-02-24,Standard Class,PROD-1441,Moto G Power Gen-3,Technology,Phones,West,Oregon,Portland,3,771.42,0.05,2198.55,1358.49,840.06,Delivered,
CUST-2713,Margaret Gonzalez,Consumer,ORD-10788,2024-02-20,2024-02-24,Standard Class,PROD-1431,Desk Pad Leather Gen-5,Furniture,Furnishings,West,Oregon,Portland,1,193.72,0.2,154.98,102.28,52.7,Delivered,
CUST-1221,Thomas Anderson,Corporate,ORD-10789,2026-02-26,2026-03-02,Standard Class,PROD-1158,LED Desk Lamp USB Gen-2,Furniture,Furnishings,East,New York,New York,3,191.22,0.1,516.29,340.23,176.06,Delivered,
CUST-1788,Margaret Williams,Consumer,ORD-10790,2024-09-24,2024-09-25,First Class,PROD-1325,Ruled Notepad Set 5-Pack Gen-5,Office Supplies,Paper,East,Pennsylvania,Philadelphia,4,787.34,0.15,2676.96,2025.88,651.08,Delivered,
CUST-2774,Robert Williams,Corporate,ORD-10791,2024-08-26,2024-08-30,Standard Class,PROD-1382,Ricoh IM C3000 Gen-3,Technology,Copiers,Central,Wisconsin,Milwaukee,2,741.28,0.05,1408.43,968.64,439.79,Returned,Unsatisfied
CUST-2774,Robert Williams,Corporate,ORD-10791,2024-08-26,2024-08-30,Standard Class,PROD-1362,Webcam 1080p Gen-3,Technology,Accessories,Central,Wisconsin,Milwaukee,2,195.39,0.0,390.78,316.26,74.52,Returned,Unsatisfied
CUST-2774,Robert Williams,Corporate,ORD-10791,2024-08-26,2024-08-30,Standard Class,PROD-1044,Corner Bookshelf Unit Model Pro,Furniture,Bookcases,Central,Wisconsin,Milwaukee,1,118.5,0.3,82.95,97.17,-14.22,Returned,Unsatisfied
CUST-2774,Robert Williams,Corporate,ORD-10791,2024-08-26,2024-08-30,Standard Class,PROD-1492,OnePlus 12 Gen-2,Technology,Phones,Central,Wisconsin,Milwaukee,3,296.17,0.0,888.51,548.28,340.23,Returned,Unsatisfied
CUST-2709,Emily Jones,Consumer,ORD-10792,2024-10-15,2024-10-19,Standard Class,PROD-1169,Cash Register Terminal Gen-3,Technology,Machines,South,Virginia,Richmond,1,703.79,0.4,422.27,581.43,-159.16,Delivered,
CUST-2709,Emily Jones,Consumer,ORD-10792,2024-10-15,2024-10-19,Standard Class,PROD-1081,Monitor Mount Arm Gen-4,Furniture,Furnishings,South,Virginia,Richmond,4,201.22,0.1,724.39,639.14,85.25,Delivered,
CUST-2966,Emily Green,Consumer,ORD-10793,2025-10-03,2025-10-07,Standard Class,PROD-1415,Colored Cardstock Pack Gen-5,Office Supplies,Paper,East,New York,New York,3,86.37,0.0,259.11,170.4,88.71,Delivered,
CUST-2966,Emily Green,Consumer,ORD-10793,2025-10-03,2025-10-07,Standard Class,PROD-1182,Window Business Envelopes Gen-3,Office Supplies,Envelopes,East,New York,New York,1,282.62,0.05,268.49,175.7,92.79,Delivered,
CUST-1677,Patricia Lopez,Consumer,ORD-10794,2025-10-14,2025-10-20,Standard Class,PROD-1457,Ricoh IM C3000 Gen-3,Technology,Copiers,Central,Michigan,Detroit,4,613.85,0.0,2455.4,1455.48,999.92,Returned,Wrong Item
CUST-2484,Joshua Perez,Corporate,ORD-10795,2026-05-19,2026-05-24,Standard Class,PROD-1230,Drafting Table Adjustable Gen-4,Furniture,Tables,West,California,Los Angeles,1,108.48,0.0,108.48,89.2,19.28,Returned,Unsatisfied
CUST-1428,Jessica Harris,Home Office,ORD-10796,2025-07-30,2025-08-01,First Class,PROD-1095,3-Ring Binder 2-Inch Gen-4,Office Supplies,Binders,South,Texas,Houston,1,253.37,0.3,177.36,188.78,-11.42,Delivered,
CUST-1428,Jessica Harris,Home Office,ORD-10796,2025-07-30,2025-08-01,First Class,PROD-1059,Sketchbook Spiral Bound Model Elite,Office Supplies,Art,South,Texas,Houston,5,31.31,0.1,140.89,92.99,47.9,Delivered,
CUST-2938,Betty Wilson,Consumer,ORD-10797,2025-10-30,2025-11-05,Standard Class,PROD-1079,Wireless Mouse Gen-4,Technology,Accessories,East,Ohio,Cleveland,2,781.53,0.0,1563.06,1006.4,556.66,Delivered,
CUST-2938,Betty Wilson,Consumer,ORD-10797,2025-10-30,2025-11-05,Standard Class,PROD-1414,LED Desk Lamp USB Gen-4,Furniture,Furnishings,East,Ohio,Cleveland,4,766.52,0.4,1839.65,1721.16,118.49,Delivered,
CUST-2938,Betty Wilson,Consumer,ORD-10797,2025-10-30,2025-11-05,Standard Class,PROD-1140,Catalog Envelopes Pack Gen-4,Office Supplies,Envelopes,East,Ohio,Cleveland,3,757.49,0.0,2272.47,1757.64,514.83,Delivered,
CUST-1690,Lisa Adams,Corporate,ORD-10798,2024-05-31,2024-06-06,Standard Class,PROD-1383,Ergonomic Office Chair Gen-2,Furniture,Chairs,East,Massachusetts,Boston,1,260.58,0.0,260.58,209.54,51.04,Delivered,
CUST-1690,Lisa Adams,Corporate,ORD-10798,2024-05-31,2024-06-06,Standard Class,PROD-1003,Google Pixel 8 Model Pro,Technology,Phones,East,Massachusetts,Boston,3,996.06,0.1,2689.36,2091.72,597.64,Delivered,
CUST-1690,Lisa Adams,Corporate,ORD-10798,2024-05-31,2024-06-06,Standard Class,PROD-1332,Cash Register Terminal Gen-5,Technology,Machines,East,Massachusetts,Boston,1,469.76,0.05,446.27,279.11,167.16,Delivered,
